ANMOIS;CIE;CIE_NOM;CIE_NAT;CIE_PAYS;CIE_PAX;CIE_FRP;CIE_PEQ;CIE_PKT;CIE_TKT;CIE_PEQKT;CIE_VOL
201702;DLH;LUFTHANSA;E;ALLEMAGNE;225251;1212,6;237377;0,157;0,0007;0,164;2607
201702;EIN;AER LINGUS;E;IRLANDE;54556;31,1;54867;0,049;0;0,049;402
201702;ELY;EL AL;E;ISRAEL;24870;685,6;31726;0,08;0,0023;0,103;154
201702;ETD;ETIHAD AIRWAYS;E;EMIRATS ARABES UNIS;31811;3748,2;69293;0,167;0,0196;0,363;118
201702;ETH;ETHIOPIAN AIRLINES;E;ETHIOPIE;11171;300,1;14172;0,062;0,0014;0,076;112
201702;EVA;EVA AIR;E;TAIWAN;14081;1504,2;29123;0,138;0,0147;0,285;50
201702;EWG;EUROWINGS;E;ALLEMAGNE;51928;0;51928;0,034;0;0,034;694
201702;EXS;JET2.COM;E;ROYAUME-UNI;13260;0;13260;0,013;0;0,013;107
201702;EZS;EASYJET SWITZERLAND;E;SUISSE;281573;0;281573;0,264;0;0,264;1831
201702;EZY;EASYJET UK;E;ROYAUME-UNI;1202678;1,1;1202689;1,019;0;1,019;8057
201702;FDX;FEDEX EXPRESS;E;ETATS-UNIS;0;36593,1;365931;0;0,1279;1,279;881
201702;FIN;FINNAIR;E;FINLANDE;31717;207,6;33793;0,06;0,0004;0,064;284
201702;FPO;ASL AIRLINES FRANCE;F;FRANCE;5236;3859;43826;0,014;0,0021;0,035;399
201702;FWI;AIR CARAIBES;F;FRANCE (OM);141216;1003;151246;0,78;0,0068;0,848;1055
201702;GMI;GERMANIA;E;ALLEMAGNE;16719;12,4;16843;0,018;0;0,018;152
201702;GUY;CAIRE - AIR GUYANE EXPRESS;F;FRANCE (OM);27549;61,9;28168;0,007;0;0,007;1505
201702;HOP;AIR FRANCE HOP!;F;FRANCE;318400;0,1;318401;0,179;0;0,179;6324
201702;HVN;VIETNAM AIRLINES;E;VIETNAM;21441;1529,6;36737;0,204;0,0145;0,349;80
201702;IBE;IBERIA;E;ESPAGNE;44169;24,4;44413;0,047;0;0,047;288
201702;IBS;IBERIA EXPRESS;E;ESPAGNE;19985;162,2;21607;0,018;0,0002;0,02;160
201702;ICE;ICELANDAIR;E;ISLANDE;14606;87,8;15484;0,033;0,0002;0,035;96
201702;JAF;TUIFLY BELGIUM;E;BELGIQUE;60499;138,8;61887;0,126;0,0003;0,129;440
201702;JAI;JET AIRWAYS INDIA;E;INDE;14692;1184,9;26541;0,103;0,0083;0,186;56
201702;JAL;JAPAN AIRLINES;E;JAPON;14051;939,2;23443;0,137;0,0091;0,228;62
201702;KAL;KOREAN AIR;E;COREE DU SUD;20436;1853,3;38969;0,183;0,0165;0,348;78
201702;KLC;KLM/CITYHOPPER;E;PAYS-BAS;44863;5,2;44915;0,039;0;0,039;548
201702;KLM;KLM;E;PAYS-BAS;70104;136,9;71473;0,039;0,0001;0,04;560
201702;KQA;KENYA AIRWAYS;E;KENYA;8984;461,3;13597;0,054;0,003;0,084;72
201702;LBT;NOUVELAIR;E;TUNISIE;29926;8,7;30013;0,042;0;0,042;220
201702;LGL;LUXAIR;E;LUXEMBOURG;11422;0;11422;0,005;0;0,005;234
201702;LOT;LOT POLISH AIRLINES;E;POLOGNE;12035;94,6;12981;0,016;0,0001;0,017;202
201702;MAC;AIR ARABIA MAROC;E;MAROC;27871;8,2;27953;0,042;0;0,042;232
201702;MAU;AIR MAURITIUS;E;MAURICE;26596;883,9;35435;0,142;0,006;0,202;244
201702;MEA;MIDDLE EAST AIRLINES;E;LIBAN;20384;493,7;25321;0,065;0,0016;0,081;114
201702;MNB;MNG AIRLINES;E;TURQUIE;0;1461,1;14611;0;0,0019;0,019;40
201702;MON;MONARCH AIRLINES;E;ROYAUME-UNI;11916;0;11916;0,01;0;0,01;80
201702;MSR;EGYPT AIR;E;EGYPTE;12927;846,1;21388;0,042;0,0027;0,069;56
201702;NAX;NORWEGIAN;E;NORVEGE;71930;663,6;78566;0,217;0,005;0,267;436
201702;NPT;ATLANTIC AIRLINES UK;E;ROYAUME-UNI;0;1327,4;13274;0;0,0007;0,007;160
201702;OMA;OMAN AIR;E;OMAN;12500;1267,2;25172;0,07;0,0071;0,141;56
201702;PGT;PEGASUS;E;TURQUIE;40356;50,3;40859;0,085;0,0001;0,086;280
201702;QTR;QATAR AIRWAYS;E;QATAR;58656;3490,7;93563;0,292;0,0172;0,464;210
201702;RAM;ROYAL AIR MAROC;E;MAROC;141337;791,9;149256;0,257;0,0015;0,272;1197
201702;REU;AIR AUSTRAL;F;FRANCE (OM);66342;1424,2;80584;0,307;0,0117;0,424;558
201702;RYR;RYANAIR;E;IRLANDE;527848;0;527848;0,573;0;0,573;3184
201702;SAS;SAS;E;SUEDE;39321;144,2;40763;0,053;0,0002;0,055;380
201702;SIA;SINGAPORE AIRLINES;E;SINGAPOUR;18788;805;26838;0,202;0,0086;0,288;56
201702;SRR;STAR AIR DANEMARK;E;DANEMARK;0;4133,4;41334;0;0,0025;0,025;240
201702;SVA;SAUDIA;E;ARABIE SAOUDITE;18227;1306,8;31295;0,082;0,0059;0,141;100
201702;SWR;SWISS;E;SUISSE;50017;564,9;55666;0,022;0,0003;0,025;621
